sect_class,section,class,subclass,section_text,class_text,subclass_text
G04,G,04,B,"('PHYSICS',)","('HOROLOGY',)","('MECHANICALLY-DRIVEN CLOCKS OR WATCHES', 'MECHANICAL PARTS OF CLOCKS OR WATCHES IN GENERAL', 'TIME PIECES USING THE POSITION OF THE SUN, MOON OR STARS ')"
G04,G,04,C,"('PHYSICS',)","('HOROLOGY',)","('ELECTROMECHANICAL CLOCKS OR WATCHES ',)"
G04,G,04,D,"('PHYSICS',)","('HOROLOGY',)","('APPARATUS OR TOOLS SPECIALLY DESIGNED FOR MAKING OR MAINTAINING CLOCKS OR WATCHES',)"
G04,G,04,F,"('PHYSICS',)","('HOROLOGY',)","('TIME-INTERVAL MEASURING ',)"
G04,G,04,G,"('PHYSICS',)","('HOROLOGY',)","('ELECTRONIC TIME-PIECES',)"
G04,G,04,R,"('PHYSICS',)","('HOROLOGY',)","('RADIO-CONTROLLED TIME-PIECES',)"
G05,G,05,B,"('PHYSICS',)","('CONTROLLING', 'REGULATING')","('CONTROL OR REGULATING SYSTEMS IN GENERAL', 'FUNCTIONAL ELEMENTS OF SUCH SYSTEMS', 'MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ')"
G05,G,05,D,"('PHYSICS',)","('CONTROLLING', 'REGULATING')","('SYSTEMS FOR CONTROLLING OR REGULATING NON-ELECTRIC VARIABLES ',)"
G05,G,05,F,"('PHYSICS',)","('CONTROLLING', 'REGULATING')","('SYSTEMS FOR REGULATING ELECTRIC OR MAGNETIC VARIABLES ',)"
G05,G,05,G,"('PHYSICS',)","('CONTROLLING', 'REGULATING')","('CONTROL DEVICES OR SYSTEMS INSOFAR AS CHARACTERISED BY MECHANICAL FEATURES ONLY ',)"
G06,G,06,C,"('PHYSICS',)","('COMPUTING', 'CALCULATING', 'COUNTING')","('DIGITAL COMPUTERS IN WHICH ALL THE COMPUTATION IS EFFECTED MECHANICALLY ',)"
G06,G,06,D,"('PHYSICS',)","('COMPUTING', 'CALCULATING', 'COUNTING')","('DIGITAL FLUID-PRESSURE COMPUTING DEVICES',)"
G06,G,06,E,"('PHYSICS',)","('COMPUTING', 'CALCULATING', 'COUNTING')","('OPTICAL COMPUTING DEVICES; ',)"
G06,G,06,F,"('PHYSICS',)","('COMPUTING', 'CALCULATING', 'COUNTING')","('ELECTRIC DIGITAL DATA PROCESSING ',)"
G06,G,06,G,"('PHYSICS',)","('COMPUTING', 'CALCULATING', 'COUNTING')","('ANALOGUE COMPUTERS ',)"
G06,G,06,J,"('PHYSICS',)","('COMPUTING', 'CALCULATING', 'COUNTING')","('HYBRID COMPUTING ARRANGEMENTS ',)"
G06,G,06,K,"('PHYSICS',)","('COMPUTING', 'CALCULATING', 'COUNTING')","('RECOGNITION OF DATA', 'PRESENTATION OF DATA', 'RECORD CARRIERS', 'HANDLING RECORD CARRIERS')"
G06,G,06,M,"('PHYSICS',)","('COMPUTING', 'CALCULATING', 'COUNTING')","('COUNTING MECHANISMS', 'COUNTING OF OBJECTS NOT OTHERWISE PROVIDED FOR ')"
G06,G,06,N,"('PHYSICS',)","('COMPUTING', 'CALCULATING', 'COUNTING')","('COMPUTER SYSTEMS BASED ON SPECIFIC COMPUTATIONAL MODELS',)"
G06,G,06,Q,"('PHYSICS',)","('COMPUTING', 'CALCULATING', 'COUNTING')","('DATA PROCESSING SYSTEMS OR METHODS, SPECIALLY ADAPTED FOR ADMINISTRATIVE, COMMERCIAL, FINANCIAL, MANAGERIAL, SUPERVISORY OR FORECASTING PURPOSES', 'SYSTEMS OR METHODS SPECIALLY ADAPTED FOR ADMINISTRATIVE, COMMERCIAL, FINANCIAL, MANAGERIAL, SUPERVISORY OR FORECASTING PURPOSES, NOT OTHERWISE PROVIDED FOR')"
G06,G,06,T,"('PHYSICS',)","('COMPUTING', 'CALCULATING', 'COUNTING')","('IMAGE DATA PROCESSING OR GENERATION, IN GENERAL',)"
G07,G,07,B,"('PHYSICS',)","('CHECKING-DEVICES',)","('TICKET-ISSUING APPARATUS', 'FARE-REGISTERING APPARATUS', 'FRANKING APPARATUS')"
G07,G,07,C,"('PHYSICS',)","('CHECKING-DEVICES',)","('TIME OR ATTENDANCE REGISTERS', 'REGISTERING OR INDICATING THE WORKING OF MACHINES', 'GENERATING RANDOM NUMBERS', 'VOTING OR LOTTERY APPARATUS', 'ARRANGEMENTS, SYSTEMS OR APPARATUS FOR CHECKING NOT PROVIDED FOR ELSEWHERE')"
G07,G,07,D,"('PHYSICS',)","('CHECKING-DEVICES',)","('HANDLING OF COINS OR VALUABLE PAPERS, e.g. TESTING, SORTING BY DENOMINATIONS, COUNTING, DISPENSING, CHANGING OR DEPOSITING',)"
G07,G,07,F,"('PHYSICS',)","('CHECKING-DEVICES',)","('COIN-FREED OR LIKE APPARATUS ',)"
G07,G,07,G,"('PHYSICS',)","('CHECKING-DEVICES',)","('REGISTERING THE RECEIPT OF CASH, VALUABLES, OR TOKENS ',)"
G08,G,08,B,"('PHYSICS',)","('SIGNALLING',)","('SIGNALLING OR CALLING SYSTEMS', 'ORDER TELEGRAPHS', 'ALARM SYSTEMS')"
G08,G,08,C,"('PHYSICS',)","('SIGNALLING',)","('TRANSMISSION SYSTEMS FOR MEASURED VALUES, CONTROL OR SIMILAR SIGNALS ',)"
G08,G,08,G,"('PHYSICS',)","('SIGNALLING',)","('TRAFFIC CONTROL SYSTEMS ',)"
G09,G,09,B,"('PHYSICS',)","('EDUCATION', 'CRYPTOGRAPHY', 'DISPLAY', 'ADVERTISING', 'SEALS')","('EDUCATIONAL OR DEMONSTRATION APPLIANCES', 'APPLIANCES FOR TEACHING, OR COMMUNICATING WITH, THE BLIND, DEAF OR MUTE', 'MODELS', 'PLANETARIA', 'GLOBES', 'MAPS', 'DIAGRAMS ')"
G09,G,09,C,"('PHYSICS',)","('EDUCATION', 'CRYPTOGRAPHY', 'DISPLAY', 'ADVERTISING', 'SEALS')","('CIPHERING OR DECIPHERING APPARATUS FOR CRYPTOGRAPHIC OR OTHER PURPOSES INVOLVING THE NEED FOR SECRECY',)"
G09,G,09,D,"('PHYSICS',)","('EDUCATION', 'CRYPTOGRAPHY', 'DISPLAY', 'ADVERTISING', 'SEALS')","('RAILWAY OR LIKE TIME OR FARE TABLES', 'PERPETUAL CALENDARS ')"
G09,G,09,F,"('PHYSICS',)","('EDUCATION', 'CRYPTOGRAPHY', 'DISPLAY', 'ADVERTISING', 'SEALS')","('DISPLAYING', 'ADVERTISING', 'SIGNS', 'LABELS OR NAME-PLATES', 'SEALS')"
G09,G,09,G,"('PHYSICS',)","('EDUCATION', 'CRYPTOGRAPHY', 'DISPLAY', 'ADVERTISING', 'SEALS')","('ARRANGEMENTS OR CIRCUITS FOR CONTROL OF INDICATING DEVICES USING STATIC MEANS TO PRESENT VARIABLE INFORMATION ',)"
G10,G,10,B,"('PHYSICS',)","('MUSICAL INSTRUMENTS', 'ACOUSTICS')","('ORGANS, HARMONIUMS OR SIMILAR WIND MUSICAL INSTRUMENTS WITH ASSOCIATED BLOWING APPARATUS ',)"
G10,G,10,C,"('PHYSICS',)","('MUSICAL INSTRUMENTS', 'ACOUSTICS')","('PIANOS, HARPSICHORDS, SPINETS OR SIMILAR STRINGED MUSICAL INSTRUMENTS WITH ONE OR MORE KEYBOARDS ',)"
G10,G,10,D,"('PHYSICS',)","('MUSICAL INSTRUMENTS', 'ACOUSTICS')","('STRINGED MUSICAL INSTRUMENTS', 'WIND MUSICAL INSTRUMENTS', 'ACCORDIONS OR CONCERTINAS', 'PERCUSSION MUSICAL INSTRUMENTS', 'AEOLIAN HARPS', 'SINGING-FLAME MUSICAL INSTRUMENTS', 'MUSICAL INSTRUMENTS NOT OTHERWISE PROVIDED FOR ')"
G10,G,10,F,"('PHYSICS',)","('MUSICAL INSTRUMENTS', 'ACOUSTICS')","('AUTOMATIC MUSICAL INSTRUMENTS ',)"
G10,G,10,G,"('PHYSICS',)","('MUSICAL INSTRUMENTS', 'ACOUSTICS')","('REPRESENTATION OF MUSIC', 'RECORDING MUSIC IN NOTATION FORM', 'ACCESSORIES FOR MUSIC OR MUSICAL INSTRUMENTS NOT OTHERWISE PROVIDED FOR, e.g. SUPPORTS ')"
G10,G,10,H,"('PHYSICS',)","('MUSICAL INSTRUMENTS', 'ACOUSTICS')","('ELECTROPHONIC MUSICAL INSTRUMENTS ',)"
G10,G,10,K,"('PHYSICS',)","('MUSICAL INSTRUMENTS', 'ACOUSTICS')","('SOUND-PRODUCING DEVICES ', 'METHODS OR DEVICES FOR PROTECTING AGAINST, OR FOR DAMPING, NOISE OR OTHER ACOUSTIC WAVES IN GENERAL', 'ACOUSTICS NOT OTHERWISE PROVIDED FOR')"
G10,G,10,L,"('PHYSICS',)","('MUSICAL INSTRUMENTS', 'ACOUSTICS')","('SPEECH ANALYSIS OR SYNTHESIS', 'SPEECH RECOGNITION', 'SPEECH OR VOICE PROCESSING', 'SPEECH OR AUDIO CODING OR DECODING')"
G11,G,11,B,"('PHYSICS',)","('INFORMATION STORAGE',)","('INFORMATION STORAGE BASED ON RELATIVE MOVEMENT BETWEEN RECORD CARRIER AND TRANSDUCER ',)"
G11,G,11,C,"('PHYSICS',)","('INFORMATION STORAGE',)","('STATIC STORES ',)"
G12,G,12,B,"('PHYSICS',)","('INSTRUMENT DETAILS',)","('CONSTRUCTIONAL DETAILS OF INSTRUMENTS, OR COMPARABLE DETAILS OF OTHER APPARATUS, NOT OTHERWISE PROVIDED FOR',)"
G16,G,16,B,"('PHYSICS',)","('INFORMATION AND COMMUNICATION TECHNOLOGY [ICT] SPECIALLY ADAPTED FOR SPECIFIC APPLICATION FIELDS',)","('BIOINFORMATICS, i.e. INFORMATION AND COMMUNICATION TECHNOLOGY [ICT] SPECIALLY ADAPTED FOR GENETIC OR PROTEIN-RELATED DATA PROCESSING IN COMPUTATIONAL MOLECULAR BIOLOGY',)"
G16,G,16,C,"('PHYSICS',)","('INFORMATION AND COMMUNICATION TECHNOLOGY [ICT] SPECIALLY ADAPTED FOR SPECIFIC APPLICATION FIELDS',)","('COMPUTATIONAL CHEMISTRY', 'CHEMOINFORMATICS', 'COMPUTATIONAL MATERIALS SCIENCE')"
G16,G,16,H,"('PHYSICS',)","('INFORMATION AND COMMUNICATION TECHNOLOGY [ICT] SPECIALLY ADAPTED FOR SPECIFIC APPLICATION FIELDS',)","('HEALTHCARE INFORMATICS, i.e. INFORMATION AND COMMUNICATION TECHNOLOGY [ICT] SPECIALLY ADAPTED FOR THE HANDLING OR PROCESSING OF MEDICAL OR HEALTHCARE DATA',)"
G16,G,16,Y,"('PHYSICS',)","('INFORMATION AND COMMUNICATION TECHNOLOGY [ICT] SPECIALLY ADAPTED FOR SPECIFIC APPLICATION FIELDS',)","('INFORMATION AND COMMUNICATION TECHNOLOGY SPECIALLY ADAPTED FOR THE INTERNET OF THINGS [IoT]',)"
G16,G,16,Z,"('PHYSICS',)","('INFORMATION AND COMMUNICATION TECHNOLOGY [ICT] SPECIALLY ADAPTED FOR SPECIFIC APPLICATION FIELDS',)","('INFORMATION AND COMMUNICATION TECHNOLOGY [ICT] SPECIALLY ADAPTED FOR SPECIFIC APPLICATION FIELDS, NOT OTHERWISE PROVIDED FOR',)"
G21,G,21,B,"('PHYSICS',)","('NUCLEAR PHYSICS', 'NUCLEAR ENGINEERING')","('FUSION REACTORS ',)"
G21,G,21,C,"('PHYSICS',)","('NUCLEAR PHYSICS', 'NUCLEAR ENGINEERING')","('NUCLEAR REACTORS ',)"
G21,G,21,D,"('PHYSICS',)","('NUCLEAR PHYSICS', 'NUCLEAR ENGINEERING')","('NUCLEAR POWER PLANT',)"
G21,G,21,F,"('PHYSICS',)","('NUCLEAR PHYSICS', 'NUCLEAR ENGINEERING')","('PROTECTION AGAINST X-RADIATION, GAMMA RADIATION, CORPUSCULAR RADIATION OR PARTICLE BOMBARDMENT', 'TREATING RADIOACTIVELY CONTAMINATED MATERIAL', 'DECONTAMINATION ARRANGEMENTS THEREFOR ')"
G21,G,21,G,"('PHYSICS',)","('NUCLEAR PHYSICS', 'NUCLEAR ENGINEERING')","('CONVERSION OF CHEMICAL ELEMENTS', 'RADIOACTIVE SOURCES ')"
G21,G,21,H,"('PHYSICS',)","('NUCLEAR PHYSICS', 'NUCLEAR ENGINEERING')","('OBTAINING ENERGY FROM RADIOACTIVE SOURCES', 'APPLICATIONS OF RADIATION FROM RADIOACTIVE SOURCES, NOT OTHERWISE PROVIDED FOR', 'UTILISING COSMIC RADIATION ')"
G21,G,21,J,"('PHYSICS',)","('NUCLEAR PHYSICS', 'NUCLEAR ENGINEERING')","('NUCLEAR EXPLOSIVES', 'APPLICATIONS THEREOF ')"
G21,G,21,K,"('PHYSICS',)","('NUCLEAR PHYSICS', 'NUCLEAR ENGINEERING')","('TECHNIQUES FOR HANDLING PARTICLES OR IONISING RADIATION NOT OTHERWISE PROVIDED FOR', 'IRRADIATION DEVICES', 'GAMMA RAY OR X-RAY MICROSCOPES')"
G99,G,99,Z,"('PHYSICS',)","('SUBJECT MATTER NOT OTHERWISE PROVIDED FOR IN THIS SECTION',)","('SUBJECT MATTER NOT OTHERWISE PROVIDED FOR IN THIS SECTION',)"
H01,H,01,B,"('ELECTRICITY',)","('BASIC ELECTRIC ELEMENTS',)","('CABLES', 'CONDUCTORS', 'INSULATORS', 'SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ')"
H01,H,01,C,"('ELECTRICITY',)","('BASIC ELECTRIC ELEMENTS',)","('RESISTORS',)"
H01,H,01,F,"('ELECTRICITY',)","('BASIC ELECTRIC ELEMENTS',)","('MAGNETS', 'INDUCTANCES', 'TRANSFORMERS', 'SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ')"
H01,H,01,G,"('ELECTRICITY',)","('BASIC ELECTRIC ELEMENTS',)","('CAPACITORS', 'CAPACITORS, RECTIFIERS, DETECTORS, SWITCHING DEVICES OR LIGHT-SENSITIVE DEVICES, OF THE ELECTROLYTIC TYPE ')"
H01,H,01,H,"('ELECTRICITY',)","('BASIC ELECTRIC ELEMENTS',)","('ELECTRIC SWITCHES', 'RELAYS', 'SELECTORS', 'EMERGENCY PROTECTIVE DEVICES ')"
H01,H,01,J,"('ELECTRICITY',)","('BASIC ELECTRIC ELEMENTS',)","('ELECTRIC DISCHARGE TUBES OR DISCHARGE LAMPS ',)"
H01,H,01,K,"('ELECTRICITY',)","('BASIC ELECTRIC ELEMENTS',)","('ELECTRIC INCANDESCENT LAMPS ',)"
H01,H,01,L,"('ELECTRICITY',)","('BASIC ELECTRIC ELEMENTS',)","('SEMICONDUCTOR DEVICES', 'ELECTRIC SOLID STATE DEVICES NOT OTHERWISE PROVIDED FOR ')"
H01,H,01,M,"('ELECTRICITY',)","('BASIC ELECTRIC ELEMENTS',)","('PROCESSES OR MEANS, e.g. BATTERIES, FOR THE DIRECT CONVERSION OF CHEMICAL ENERGY INTO ELECTRICAL ENERGY',)"
H01,H,01,P,"('ELECTRICITY',)","('BASIC ELECTRIC ELEMENTS',)","('WAVEGUIDES', 'RESONATORS, LINES, OR OTHER DEVICES OF THE WAVEGUIDE TYPE ')"
H01,H,01,Q,"('ELECTRICITY',)","('BASIC ELECTRIC ELEMENTS',)","('ANTENNAS, i.e. RADIO AERIALS ',)"
H01,H,01,R,"('ELECTRICITY',)","('BASIC ELECTRIC ELEMENTS',)","('ELECTRICALLY-CONDUCTIVE CONNECTIONS', 'STRUCTURAL ASSOCIATIONS OF A PLURALITY OF MUTUALLY-INSULATED ELECTRICAL CONNECTING ELEMENTS', 'COUPLING DEVICES', 'CURRENT COLLECTORS')"
H01,H,01,S,"('ELECTRICITY',)","('BASIC ELECTRIC ELEMENTS',)","('DEVICES USING THE PROCESS OF LIGHT AMPLIFICATION BY STIMULATED EMISSION OF RADIATION [LASER] TO AMPLIFY OR GENERATE LIGHT', 'DEVICES USING STIMULATED EMISSION OF ELECTROMAGNETIC RADIATION IN WAVE RANGES OTHER THAN OPTICAL')"
H01,H,01,T,"('ELECTRICITY',)","('BASIC ELECTRIC ELEMENTS',)","('SPARK GAPS', 'OVERVOLTAGE ARRESTERS USING SPARK GAPS', 'SPARKING PLUGS', 'CORONA DEVICES', 'GENERATING IONS TO BE INTRODUCED INTO NON-ENCLOSED GASES ')"
H02,H,02,B,"('ELECTRICITY',)","('GENERATION', 'CONVERSION OR DISTRIBUTION OF ELECTRIC POWER')","('BOARDS, SUBSTATIONS, OR SWITCHING ARRANGEMENTS FOR THE SUPPLY OR DISTRIBUTION OF ELECTRIC POWER ',)"
H02,H,02,G,"('ELECTRICITY',)","('GENERATION', 'CONVERSION OR DISTRIBUTION OF ELECTRIC POWER')","('INSTALLATION OF ELECTRIC CABLES OR LINES, OR OF COMBINED OPTICAL AND ELECTRIC CABLES OR LINES ',)"
H02,H,02,H,"('ELECTRICITY',)","('GENERATION', 'CONVERSION OR DISTRIBUTION OF ELECTRIC POWER')","('EMERGENCY PROTECTIVE CIRCUIT ARRANGEMENTS ',)"
H02,H,02,J,"('ELECTRICITY',)","('GENERATION', 'CONVERSION OR DISTRIBUTION OF ELECTRIC POWER')","('CIRCUIT ARRANGEMENTS OR SYSTEMS FOR SUPPLYING OR DISTRIBUTING ELECTRIC POWER', 'SYSTEMS FOR STORING ELECTRIC ENERGY')"
H02,H,02,K,"('ELECTRICITY',)","('GENERATION', 'CONVERSION OR DISTRIBUTION OF ELECTRIC POWER')","('DYNAMO-ELECTRIC MACHINES ',)"
H02,H,02,M,"('ELECTRICITY',)","('GENERATION', 'CONVERSION OR DISTRIBUTION OF ELECTRIC POWER')","('APPARATUS FOR CONVERSION BETWEEN AC AND AC, BETWEEN AC AND DC, OR BETWEEN DC AND DC, AND FOR USE WITH MAINS OR SIMILAR POWER SUPPLY SYSTEMS', 'CONVERSION OF DC OR AC INPUT POWER INTO SURGE OUTPUT POWER', 'CONTROL OR REGULATION THEREOF ')"
H02,H,02,N,"('ELECTRICITY',)","('GENERATION', 'CONVERSION OR DISTRIBUTION OF ELECTRIC POWER')","('ELECTRIC MACHINES NOT OTHERWISE PROVIDED FOR',)"
H02,H,02,P,"('ELECTRICITY',)","('GENERATION', 'CONVERSION OR DISTRIBUTION OF ELECTRIC POWER')","('CONTROL OR REGULATION OF ELECTRIC MOTORS, ELECTRIC GENERATORS OR DYNAMO-ELECTRIC CONVERTERS', 'CONTROLLING TRANSFORMERS, REACTORS OR CHOKE COILS')"
H02,H,02,S,"('ELECTRICITY',)","('GENERATION', 'CONVERSION OR DISTRIBUTION OF ELECTRIC POWER')","('GENERATION OF ELECTRIC POWER BY CONVERSION OF INFRA-RED RADIATION, VISIBLE LIGHT OR ULTRAVIOLET LIGHT, e.g. USING PHOTOVOLTAIC [PV] MODULES ',)"
H03,H,03,B,"('ELECTRICITY',)","('BASIC ELECTRONIC CIRCUITRY',)","('GENERATION OF OSCILLATIONS, DIRECTLY OR BY FREQUENCY-CHANGING, BY CIRCUITS EMPLOYING ACTIVE ELEMENTS WHICH OPERATE IN A NON-SWITCHING MANNER', 'GENERATION OF NOISE BY SUCH CIRCUITS ')"
H03,H,03,C,"('ELECTRICITY',)","('BASIC ELECTRONIC CIRCUITRY',)","('MODULATION ',)"
H03,H,03,D,"('ELECTRICITY',)","('BASIC ELECTRONIC CIRCUITRY',)","('DEMODULATION OR TRANSFERENCE OF MODULATION FROM ONE CARRIER TO ANOTHER ',)"
H03,H,03,F,"('ELECTRICITY',)","('BASIC ELECTRONIC CIRCUITRY',)","('AMPLIFIERS ',)"
H03,H,03,G,"('ELECTRICITY',)","('BASIC ELECTRONIC CIRCUITRY',)","('CONTROL OF AMPLIFICATION ',)"
H03,H,03,H,"('ELECTRICITY',)","('BASIC ELECTRONIC CIRCUITRY',)","('IMPEDANCE NETWORKS, e.g. RESONANT CIRCUITS', 'RESONATORS ')"
H03,H,03,J,"('ELECTRICITY',)","('BASIC ELECTRONIC CIRCUITRY',)","('TUNING RESONANT CIRCUITS', 'SELECTING RESONANT CIRCUITS ')"
H03,H,03,K,"('ELECTRICITY',)","('BASIC ELECTRONIC CIRCUITRY',)","('PULSE TECHNIQUE ',)"
H03,H,03,L,"('ELECTRICITY',)","('BASIC ELECTRONIC CIRCUITRY',)","('AUTOMATIC CONTROL, STARTING, SYNCHRONISATION, OR STABILISATION OF GENERATORS OF ELECTRONIC OSCILLATIONS OR PULSES ',)"
H03,H,03,M,"('ELECTRICITY',)","('BASIC ELECTRONIC CIRCUITRY',)","('CODING', 'DECODING', 'CODE CONVERSION IN GENERAL ')"
H04,H,04,B,"('ELECTRICITY',)","('ELECTRIC COMMUNICATION TECHNIQUE',)","('TRANSMISSION',)"
H04,H,04,H,"('ELECTRICITY',)","('ELECTRIC COMMUNICATION TECHNIQUE',)","('BROADCAST COMMUNICATION ',)"
H04,H,04,J,"('ELECTRICITY',)","('ELECTRIC COMMUNICATION TECHNIQUE',)","('MULTIPLEX COMMUNICATION ',)"
H04,H,04,K,"('ELECTRICITY',)","('ELECTRIC COMMUNICATION TECHNIQUE',)","('SECRET COMMUNICATION', 'JAMMING OF COMMUNICATION')"
H04,H,04,L,"('ELECTRICITY',)","('ELECTRIC COMMUNICATION TECHNIQUE',)","('TRANSMISSION OF DIGITAL INFORMATION, e.g. TELEGRAPHIC COMMUNICATION ',)"
H04,H,04,M,"('ELECTRICITY',)","('ELECTRIC COMMUNICATION TECHNIQUE',)","('TELEPHONIC COMMUNICATION ',)"
H04,H,04,N,"('ELECTRICITY',)","('ELECTRIC COMMUNICATION TECHNIQUE',)","('PICTORIAL COMMUNICATION, e.g. TELEVISION',)"
H04,H,04,Q,"('ELECTRICITY',)","('ELECTRIC COMMUNICATION TECHNIQUE',)","('SELECTING ',)"
H04,H,04,R,"('ELECTRICITY',)","('ELECTRIC COMMUNICATION TECHNIQUE',)","('LOUDSPEAKERS, MICROPHONES, GRAMOPHONE PICK-UPS OR LIKE ACOUSTIC ELECTROMECHANICAL TRANSDUCERS', 'DEAF-AID SETS', 'PUBLIC ADDRESS SYSTEMS ')"
H04,H,04,S,"('ELECTRICITY',)","('ELECTRIC COMMUNICATION TECHNIQUE',)","('STEREOPHONIC SYSTEMS\xa0',)"
H04,H,04,T,"('ELECTRICITY',)","('ELECTRIC COMMUNICATION TECHNIQUE',)","('INDEXING SCHEME RELATING TO STANDARDS FOR ELECTRIC COMMUNICATION TECHNIQUE ',)"
H04,H,04,W,"('ELECTRICITY',)","('ELECTRIC COMMUNICATION TECHNIQUE',)","('WIRELESS COMMUNICATION NETWORKS ',)"
H05,H,05,B,"('ELECTRICITY',)","('ELECTRIC TECHNIQUES NOT OTHERWISE PROVIDED FOR',)","('ELECTRIC HEATING', 'ELECTRIC LIGHTING NOT OTHERWISE PROVIDED FOR')"
H05,H,05,C,"('ELECTRICITY',)","('ELECTRIC TECHNIQUES NOT OTHERWISE PROVIDED FOR',)","('ELECTRIC CIRCUITS OR APPARATUS SPECIALLY DESIGNED FOR USE IN EQUIPMENT FOR KILLING, STUNNING, OR GUIDING LIVING BEINGS ',)"
H05,H,05,F,"('ELECTRICITY',)","('ELECTRIC TECHNIQUES NOT OTHERWISE PROVIDED FOR',)","('STATIC ELECTRICITY', 'NATURALLY-OCCURRING ELECTRICITY ')"
H05,H,05,G,"('ELECTRICITY',)","('ELECTRIC TECHNIQUES NOT OTHERWISE PROVIDED FOR',)","('X-RAY TECHNIQUE ',)"
H05,H,05,H,"('ELECTRICITY',)","('ELECTRIC TECHNIQUES NOT OTHERWISE PROVIDED FOR',)","('PLASMA TECHNIQUE ', 'PRODUCTION OF ACCELERATED ELECTRICALLY-CHARGED PARTICLES OR OF NEUTRONS ', 'PRODUCTION OR ACCELERATION OF NEUTRAL MOLECULAR OR ATOMIC BEAMS ')"
H05,H,05,K,"('ELECTRICITY',)","('ELECTRIC TECHNIQUES NOT OTHERWISE PROVIDED FOR',)","('PRINTED CIRCUITS', 'CASINGS OR CONSTRUCTIONAL DETAILS OF ELECTRIC APPARATUS', 'MANUFACTURE OF ASSEMBLAGES OF ELECTRICAL COMPONENTS')"
H99,H,99,Z,"('ELECTRICITY',)","('SUBJECT MATTER NOT OTHERWISE PROVIDED FOR IN THIS SECTION',)","('SUBJECT MATTER NOT OTHERWISE PROVIDED FOR IN THIS SECTION',)"
Y02,Y,02,A,"('GENERAL TAGGING OF NEW TECHNOLOGICAL DEVELOPMENTS', 'GENERAL TAGGING OF CROSS-SECTIONAL TECHNOLOGIES SPANNING OVER SEVERAL SECTIONS OF THE IPC', 'TECHNICAL SUBJECTS COVERED BY FORMER USPC CROSS-REFERENCE ART COLLECTIONS [XRACs] AND DIGESTS')","('TECHNOLOGIES OR APPLICATIONS FOR MITIGATION OR ADAPTATION AGAINST CLIMATE CHANGE',)","('TECHNOLOGIES FOR ADAPTATION TO CLIMATE CHANGE',)"
Y02,Y,02,B,"('GENERAL TAGGING OF NEW TECHNOLOGICAL DEVELOPMENTS', 'GENERAL TAGGING OF CROSS-SECTIONAL TECHNOLOGIES SPANNING OVER SEVERAL SECTIONS OF THE IPC', 'TECHNICAL SUBJECTS COVERED BY FORMER USPC CROSS-REFERENCE ART COLLECTIONS [XRACs] AND DIGESTS')","('TECHNOLOGIES OR APPLICATIONS FOR MITIGATION OR ADAPTATION AGAINST CLIMATE CHANGE',)","('CLIMATE CHANGE MITIGATION TECHNOLOGIES RELATED TO BUILDINGS, e.g. HOUSING, HOUSE APPLIANCES OR RELATED END-USER APPLICATIONS',)"
Y02,Y,02,C,"('GENERAL TAGGING OF NEW TECHNOLOGICAL DEVELOPMENTS', 'GENERAL TAGGING OF CROSS-SECTIONAL TECHNOLOGIES SPANNING OVER SEVERAL SECTIONS OF THE IPC', 'TECHNICAL SUBJECTS COVERED BY FORMER USPC CROSS-REFERENCE ART COLLECTIONS [XRACs] AND DIGESTS')","('TECHNOLOGIES OR APPLICATIONS FOR MITIGATION OR ADAPTATION AGAINST CLIMATE CHANGE',)","('CAPTURE, STORAGE, SEQUESTRATION OR DISPOSAL OF GREENHOUSE GASES [GHG]',)"
Y02,Y,02,D,"('GENERAL TAGGING OF NEW TECHNOLOGICAL DEVELOPMENTS', 'GENERAL TAGGING OF CROSS-SECTIONAL TECHNOLOGIES SPANNING OVER SEVERAL SECTIONS OF THE IPC', 'TECHNICAL SUBJECTS COVERED BY FORMER USPC CROSS-REFERENCE ART COLLECTIONS [XRACs] AND DIGESTS')","('TECHNOLOGIES OR APPLICATIONS FOR MITIGATION OR ADAPTATION AGAINST CLIMATE CHANGE',)","('CLIMATE CHANGE MITIGATION TECHNOLOGIES IN INFORMATION AND COMMUNICATION TECHNOLOGIES [ICT], I.E. INFORMATION AND COMMUNICATION TECHNOLOGIES AIMING AT THE REDUCTION OF THEIR OWN ENERGY USE',)"
Y02,Y,02,E,"('GENERAL TAGGING OF NEW TECHNOLOGICAL DEVELOPMENTS', 'GENERAL TAGGING OF CROSS-SECTIONAL TECHNOLOGIES SPANNING OVER SEVERAL SECTIONS OF THE IPC', 'TECHNICAL SUBJECTS COVERED BY FORMER USPC CROSS-REFERENCE ART COLLECTIONS [XRACs] AND DIGESTS')","('TECHNOLOGIES OR APPLICATIONS FOR MITIGATION OR ADAPTATION AGAINST CLIMATE CHANGE',)","('REDUCTION OF GREENHOUSE GAS [GHG] EMISSIONS, RELATED TO ENERGY GENERATION, TRANSMISSION OR DISTRIBUTION',)"
